url,id,collectionId,name,locationTypeName
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7112","7112","rise","Owyhee River near Rome, Oregon (ROMO)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7113","7113","rise","Salt River near Etna, Wyoming (SALY)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7114","7114","rise","Snake River near Shelley, Idaho (SHYI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7115","7115","rise","Snake River at Blackfoot, Idaho (SNAI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7116","7116","rise","Middle (Talent) Canal near Ashland, Oregon (TALO)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7117","7117","rise","Teton River near St. Anthony, Idaho (TEAI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7118","7118","rise","Tieton River near Tieton Canal Headworks (TICW)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7119","7119","rise","Umatilla River at Hermiston Wastewater Treatment Plant (UMSO)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7120","7120","rise","Lake Waha Feeder Canal at Lake Waha (WAFI)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7121","7121","rise","Malheur River below Warm Springs Reservoir near Riverside, Oregon (WARO)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7122","7122","rise","Webb Creek below Webb Creek Diversion Dam (WCBI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7123","7123","rise","Little Wood River near Carey, Idaho (WODI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7124","7124","rise","Willow Creek below Tex Creek near Ririe, Idaho (WTXI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7125","7125","rise","Yakima River near Prosser, Washington (YRPW)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7126","7126","rise","Yakima River near Horlick, Washington (YRWW)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7127","7127","rise","Yakima River at Cle Elum, Washington (YUMW)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7131","7131","rise","Almira, Washington Hydromet Weather Station (ALMW)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7132","7132","rise","Alta, Wyoming Hydromet Weather Station (ALTY)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7133","7133","rise","Atlanta, Idaho Hydromet Weather Station (ATLI)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7134","7134","rise","Bone, Idaho Hydromet Weather Station (BNWI)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7135","7135","rise","Bondurant, Wyoming Cooperative Hydromet Weather Station - National Oceanic and Atmospheric Administration (NOAA) (BOUY)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7136","7136","rise","Big Smokey Ranger Station, Idaho Hydromet Weather Station (BSKI)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7137","7137","rise","Bridgeport Valley, California Cooperative AgriMet Weather Station - Desert Research Institute (DRI) (BVPC)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7138","7138","rise","Council, Idaho Cooperative Hydromet Weather Station - National Oceanic and Atmospheric Administration (NOAA) (CNCI)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7139","7139","rise","Craters of the Moon National Monument, Idaho Cooperative Hydromet Weather Station - National Oceanic and Atmospheric Administration (NOAA) (CRMI)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7140","7140","rise","Davenport, Washington Hydromet Weather Station (DAVW)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7141","7141","rise","Delta, Colorado Cooperative CoAgMET Weather Station - Colorado State University (CSU) (DLT01)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7142","7142","rise","Dry Falls Dam, Coulee City, Washington Hydromet Weather Station (DRYW)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7143","7143","rise","Flowell, Utah Cooperative AgriMet Weather Station - Utah Climate Center (UCC) (FLOU)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7144","7144","rise","Fruita, Colorado Experiment Station Cooperative CoAgMET Weather Station - Colorado State University (CSU) (FRT02)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7145","7145","rise","Garden Valley U.S. Forest Service Ranger Station, Idaho Hydromet Weather Station (GAVI)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7146","7146","rise","Gibson Dam Cooperative Hydromet Weather Station - National Oceanic and Atmospheric Administration (NOAA) (GDMM)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7147","7147","rise","Grand View, Idaho AgriMet Weather Station (GDVI)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7148","7148","rise","Grouse, Idaho Hydromet Weather Station (GRSI)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7149","7149","rise","Hungry Horse Dam, Montana Cooperative Hydromet Weather Station - National Oceanic and Atmospheric Administration (NOAA) (HGWM)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7150","7150","rise","Hailey Police Station, Idaho Hydromet Weather Station (HLSI)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7151","7151","rise","Howard Prairie Dam, Oregon Hydromet Weather Station (HPWO)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7152","7152","rise","Jackson, Wyoming Cooperative Hydromet Weather Station - National Oceanic and Atmospheric Administration (NOAA) (JKNY)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7153","7153","rise","Ketchum Ranger Station Cooperative Hydromet Weather Station - National Oceanic and Atmospheric Administration (NOAA) (KETI)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7154","7154","rise","McDermitt, Oregon (26N) Hydromet Weather Station (MCDO)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7155","7155","rise","Mountain City Ranger Station, Nevada Hydromet Weather Station (MOCN)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7156","7156","rise","Orchard Mesa, Colorado Cooperative CoAgMET Weather Station - Colorado State University (CSU) (ORM01)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7157","7157","rise","Owyhee, Nevada Hydromet Weather Station (OWYN)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7158","7158","rise","Pilot Rock, Oregon (11E) Hydromet Weather Station (PILO)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7159","7159","rise","Ririe Dam Hydromet Weather Station (RIWI)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7160","7160","rise","Rogers Spring, Nevada Cooperative AgriMet Weather Station - Desert Research Institute (DRI) (ROGN)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7161","7161","rise","Smith Valley, Nevada Cooperative AgriMet Weather Station - Desert Research Institute (DRI) (SMVN)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7162","7162","rise","Spanish Fork, Utah Cooperative AgriMet Weather Station - Utah Climate Center (UCC) (SPFU)","Weather Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7164","7164","rise","Navajo River Basin Headwaters","Study Area"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7165","7165","rise","Sacramento-San Joaquin River Delta and Lower San Joaquin River Basin","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7166","7166","rise","Agate Reservoir and Dam (AGA)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7167","7167","rise","American Falls Reservoir and Dam (AMF)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7168","7168","rise","Billy Clapp Lake and Pinto Dam (BCP)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7169","7169","rise","Conconully Lake and Salmon Lake Dam (CCL)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7170","7170","rise","Cle Elum Lake and Dam (CLE)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7171","7171","rise","Cold Springs Reservoir and Dam (CLS)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7172","7172","rise","Crane Prairie Reservoir and Dam (CRA)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7173","7173","rise","Crescent Lake and Crescent Lake Dam (CRE)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7174","7174","rise","Emigrant Lake and Dam (EMI)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7175","7175","rise","Black Canyon Reservoir, Diversion Dam, and Powerplant (EMM)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7176","7176","rise","Fish Lake and Fish Lake Dam (FIS)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7177","7177","rise","Fourmile Lake and Fourmile Lake Dam (FOR)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7178","7178","rise","Grassy Lake and Grassy Lake Dam (GRS)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7179","7179","rise","Haystack Reservoir and Dam (HAY)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7180","7180","rise","Henrys Lake and Henrys Lake Dam (HEN)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7181","7181","rise","Hungry Horse Reservoir, Dam, and Powerplant (HGH)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7182","7182","rise","Howard Prairie Lake and Dam (HPD)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7183","7183","rise","Hyatt Reservoir and Dam (HYA)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7184","7184","rise","Island Park Reservoir and Dam (ISL)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7185","7185","rise","Jackson Lake and Jackson Lake Dam (JCK)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7186","7186","rise","Kachess Lake and Dam (KAC)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7187","7187","rise","Keechelus Lake and Dam (KEE)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7188","7188","rise","Lake Lowell and Deer Flat Dams (LOW)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7189","7189","rise","Lucky Peak Lake and Dam (LUC)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7190","7190","rise","Milner Lake and Dam (MIL)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7191","7191","rise","Lake Walcott, Minidoka Dam, and Minidoka Powerplant (MIN)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7192","7192","rise","Lake Owyhee and Owyhee Dam (OWY)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7193","7193","rise","Palisades Reservoir, Dam, and Powerplant (PAL)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7194","7194","rise","Payette Lake and Payette Lake Dam (PAY)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7195","7195","rise","Phillips Lake and Mason Dam (PHL)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7196","7196","rise","Rimrock Lake and Tieton Dam (RIM)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7197","7197","rise","Ririe Reservoir and Dam (RIR)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7198","7198","rise","Mann Lake and Reservoir A Dam (RSA)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7199","7199","rise","Soldiers Meadow Reservoir and Dam (SOL)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7200","7200","rise","Clear Lake and Wasco Dam (WAS)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7201","7201","rise","Wickiup Reservoir and Dam (WIC)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7202","7202","rise","Little Wood River Reservoir and Dam (WOD)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7203","7203","rise","Snake River at Neeley, Idaho (AMFI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7204","7204","rise","South Fork Boise River at Anderson Ranch Dam (ANDI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7205","7205","rise","Middle Fork Boise River at Arrowrock Dam (ARKI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7206","7206","rise","Boise River below Boise River Diversion Dam near Boise, Idaho (BDDI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7207","7207","rise","North Fork Malheur River at Beulah Reservoir and Agency Valley Dam (BEUO)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7208","7208","rise","Buffalo Fork above Lava Creek near Moran, Wyoming (BFKY)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7209","7209","rise","South Fork Boise River near Featherville, Idaho (BRFI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7210","7210","rise","Falls River near Chester, Idaho (CHEI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7211","7211","rise","Columbia River at Washington, United States/Canada Boundary (CIBW)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7212","7212","rise","North Fork Payette River downstream of Cascade Dam at Cascade, Idaho (CSCI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7213","7213","rise","Dry Bed near Ririe, Idaho (DRYI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7214","7214","rise","Columbia River below Grand Coulee Dam near Coulee Dam, Washington (GCGW)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7215","7215","rise","Grey's River above Palisades Reservoir near Alpine, Wyoming (GREY)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7216","7216","rise","Snake River near Heise, Idaho (HEII)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7217","7217","rise","Henry's Fork near Henry's Lake, Idaho (HENI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7218","7218","rise","Henry's Fork downstream from Island Park Dam, Idaho (ISLI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7219","7219","rise","Yakima River at Kiona, Washington (KIOW)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7220","7220","rise","Little Naches River near Nile, Washington (LNRW)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7222","7222","rise","Payette River near Payette, Idaho (PRPI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7223","7223","rise","Yakima River below Roza Diversion Dam (RBDW)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7224","7224","rise","Willow Creek below Ririe Dam (RIRI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7225","7225","rise","Sweetwater Creek below Sweetwater Diversion near Waha, Idaho (SWBI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7226","7226","rise","Teanaway River below Lambert Road near Cle Elum, Washington (TEAW)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7227","7227","rise","Teanaway River at Forks near Cle Elum, Washington (TNAW)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7228","7228","rise","Malheur River below Nevada Dam near Vale, Oregon (VALO)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7229","7229","rise","Sand Creek above Willow Creek Diversion near Ucon, Idaho (WIFI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7230","7230","rise","Willow Creek Floodway Channel near Ucon, Idaho (WILI)","River/Stream"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7231","7231","rise","Emmett Irrigation District Northside Canal at Black Canyon Diversion Dam (ETNI)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7232","7232","rise","Emmett Irrigation District Southside Canal near Black Canyon, Idaho (ETSI)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7233","7233","rise","Grand Coulee Dam Forebay (FDRW)","Forebay"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7234","7234","rise","Glade Creek Snow Station (GCKY)","Snow Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7235","7235","rise","Huckleberry Divide Wyoming Snow Station (HKBY)","Snow Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7236","7236","rise","Howard Prairie Delivery Canal at Keene Creek Dam, Oregon (HPCO)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7237","7237","rise","Joint System Canal below Junction near Lakecreek, Oregon (JCTO)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7238","7238","rise","Kittitas Canal near Easton, Washington (KTCW)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7239","7239","rise","Medford Canal at Bradshaw Drop near Brownsboro, Oregon (MIDO)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7240","7240","rise","North Fork Little Butte Creek Canal near Lakecreek, Oregon (NFBO)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7241","7241","rise","North Side Canal at Minidoka Dam (NMCI)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7242","7242","rise","Naches-Selah Canal near Naches, Washington (NSCW)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7243","7243","rise","Roza Power Canal at 11.0 Mile (ROZW)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7244","7244","rise","New Reservation Canal near Parker, Washington (RSCW)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7245","7245","rise","South Fork Little Butte Creek Canal near Lakecreek, Oregon (SFBO)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7246","7246","rise","Snake River, Wyoming Cooperative Snow Station - Natural Resources Conservation Service (NRCS) (SKRY)","Snow Station"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7247","7247","rise","Minidoka Southside Canal at Minidoka South Dike (SMCI)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7248","7248","rise","Sunnyside Canal near Parker, Washington (SNCW)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7249","7249","rise","Tieton Canal near Tieton Canal Headworks (TIEW)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7250","7250","rise","Webb Creek Canal near Winchester, Idaho (WCCI)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7251","7251","rise","West Division Main Canal below Weid Pumps near Umatilla, Oregon (WEIO)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7252","7252","rise","Weid Exchange Pump Plant near Umatilla, Oregon (WEPO)","Pumping Plant"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7253","7253","rise","Wapatox Power Canal near Naches, Washington (WOPW)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7255","7255","rise","Colorado River Indian Reservation","Administrative Boundary"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7256","7256","rise","Owyhee Canal at Owyhee Dam (OWCO)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7257","7257","rise","Maxwell Diversion Canal near Hermiston, Oregon (MAFO)","Canal"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7258","7258","rise","Columbia River Pumping Plant Discharge Pipeline near Hermiston, Oregon (SBEO)","Pipe/Spigot"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7264","7264","rise","Banks Lake and Dry Falls Dam (BNK)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7265","7265","rise","Potholes Reservoir and O'Sullivan Dam (POT)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7266","7266","rise","Scooteney Reservoir and Dikes (SCT)","Lake/Reservoir"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7291","7291","rise","Study Area for S&T Project 23016: Evaluation of Infrastructure Coated with Polysiloxane Coatings","Study Area"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7293","7293","rise","Technical Service Center: Materials and Corrosion Laboratory","Building"
"https://api.wwdh.internetofwater.app/collections/rise-edr/items/7294","7294","rise","Sunnyside Canal near W King Tull Rd, Washington","Canal"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3155030","3155030","usace","Big Bend Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/2998030","2998030","usace","Fort Peck Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3091030","3091030","usace","Fort Randall Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3161030","3161030","usace","Garrison Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3097030","3097030","usace","Gavins Point Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/4008030","4008030","usace","Oahe Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/2088038","2088038","usace","S-78","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/2105038","2105038","usace","S-79","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/2095038","2095038","usace","S-80","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3981919044","3981919044","usace","Bear Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/13783044","13783044","usace","Big Dry Creek Dam","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3975754044","3975754044","usace","Black Butte Lake","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3966433044","3966433044","usace","Blue Mesa Dam & Res","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/13746044","13746044","usace","Boca Dam","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/12604044","12604044","usace","Burns Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/7439044","7439044","usace","Camanche Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3968253044","3968253044","usace","East Canyon Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3981929044","3981929044","usace","Eastman Lake / Buchanan Dam","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3968255044","3968255044","usace","Echo Dam & Res","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3980714044","3980714044","usace","Englebright Lake","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3981004044","3981004044","usace","Farmington Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/4922044","4922044","usace","Folsom Dam and Lake","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/9246044","9246044","usace","Friant Dam","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3981915044","3981915044","usace","Hensley Lake / Hidden Dam","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/13807044","13807044","usace","Indian Valley Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/12183044","12183044","usace","Isabella Lake","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3968258044","3968258044","usace","Jordanelle Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/12186044","12186044","usace","Lake Kaweah / Terminus Dam","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/7296044","7296044","usace","Lake Oroville & Dam","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/11347044","11347044","usace","Lake Shasta & Dam","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3968263044","3968263044","usace","Lemon Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3968257044","3968257044","usace","Little Dell Dam & Lake","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3981945044","3981945044","usace","Los Banos Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3982135044","3982135044","usace","Lost Creek Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3981827044","3981827044","usace","Mariposa Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/2067324044","2067324044","usace","Martis Creek Dam","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3968322044","3968322044","usace","Mountain Dell Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/580588044","580588044","usace","New Bullards Bar Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/7286044","7286044","usace","New Don Pedro Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/13543044","13543044","usace","New Exchequer Dam / Lake McClure","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3980992044","3980992044","usace","New Hogan Lake","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/11383044","11383044","usace","New Melones Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/12610044","12610044","usace","Owens Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3964452044","3964452044","usace","Paonia Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/6416044","6416044","usace","Pine Flat Lake","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3968252044","3968252044","usace","Pineview Dam & Reservoir","Dam/Reservoir"
"https://api.wwdh.internetofwater.app/collections/usace-edr/items/3981215044","3981215044","usace","Prosser Creek Dam","Dam/Reservoir"
